package,crop,adm0,adm1,adm2,season,variety_a,variety_b,variety_c,variety_d,rank_variety_a,rank_variety_b,rank_variety_c,rank_variety_d,planting_date,day,month,year,DOY,lon,lat,overall_performance,best,worst,overall_vs_local,var_a,var_b,var_c,yield,best_yield,worst_yield,soil,maxDT_VEG,minDT_VEG,maxNT_VEG,minNT_VEG,SU_VEG,TR_VEG,DTR_VEG,MLDS_VEG,MLWS_VEG,R5mm_VEG,R10mm_VEG,R20mm_VEG,SDII_VEG,Rx1day_VEG,Rx5day_VEG,Rtotal_VEG,maxDT_FLO,minDT_FLO,maxNT_FLO,minNT_FLO,SU_FLO,TR_FLO,DTR_FLO,MLDS_FLO,MLWS_FLO,R5mm_FLO,R10mm_FLO,R20mm_FLO,SDII_FLO,Rx1day_FLO,Rx5day_FLO,Rtotal_FLO,maxDT_GRA,minDT_GRA,maxNT_GRA,minNT_GRA,SU_GRA,TR_GRA,DTR_GRA,MLDS_GRA,MLWS_GRA,R5mm_GRA,R10mm_GRA,R20mm_GRA,SDII_GRA,Rx1day_GRA,Rx5day_GRA,Rtotal_GRA,maxDT_FLO_acc,minDT_FLO_acc,maxNT_FLO_acc,minNT_FLO_acc,SU_FLO_acc,TR_FLO_acc,DTR_FLO_acc,MLDS_FLO_acc,MLWS_FLO_acc,R5mm_FLO_acc,R10mm_FLO_acc,R20mm_FLO_acc,SDII_FLO_acc,Rx1day_FLO_acc,Rx5day_FLO_acc,Rtotal_FLO_acc,maxDT_GRA_acc,minDT_GRA_acc,maxNT_GRA_acc,minNT_GRA_acc,SU_GRA_acc,TR_GRA_acc,DTR_GRA_acc,MLDS_GRA_acc,MLWS_GRA_acc,R5mm_GRA_acc,R10mm_GRA_acc,R20mm_GRA_acc,SDII_GRA_acc,Rx1day_GRA_acc,Rx5day_GRA_acc,Rtotal_GRA_acc
paquete 620,commonbean,NIC,Matiguas,Sitio Historico,Apante-2015,INTA Rojo,ALS 0532-6,INTA Precoz,-9999,-9999,-9999,-9999,-9999,16799,30,12,2015,364,-85.46,12.83,Overall_performance-(A/B/C),A,B,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),A,B,Eutric Regosols,32.6381201,30.53167102,18.86639687,18.66608355,22,0,12.65082618,6,2,3,1,0,1.136999626,10.60192108,17.0269289,28.42499065,35.90289817,32.86471466,18.73981723,18.63083551,27,0,15.65449805,12,1,2,0,0,1.223823876,17.26550484,17.26550484,35.49089241,38.66436031,36.13452816,19.00456919,18.75995897,20,0,18.60516859,17,2,2,0,0,0.44341053,6.049304962,11.08526325,11.08526325,35.90289817,30.53167102,18.86639687,18.63083551,50,0,14.30159985,12,2,5,1,0,1.183627464,17.26550484,17.26550484,63.91588306,38.66436031,30.53167102,19.00456919,18.63083551,71,0,15.55566464,17,2,7,1,0,0.986857188,17.26550484,17.26550484,75.00114632
paquete_nic_apante_2016_2_200,commonbean,NIC,Matiguas,Pancasan,Apante-2016,PM2 Don Rey,INTA Precoz,INTA Centro Sur,-9999,-9999,-9999,-9999,-9999,17157,22,12,2016,357,-85.48,12.82,Overall_performance-(A/B/C),C,B,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Better,Yield-(A/B/C),C,B,Eutric Regosols,29.14173816,28.32115256,18.3487169,18.1720179,0,0,10.4132233,8,2,2,2,0,2.447869415,18.21414948,28.57591248,61.19673538,31.99886236,29.25755315,18.85135024,18.3634875,15,0,11.64349869,11,3,5,1,1,2.381422076,20.23667717,36.03386164,69.0612402,35.37352107,32.25566953,18.87370011,18.79353599,21,0,15.00742633,7,1,3,0,0,0.845552063,7.350299835,7.350299835,21.13880157,31.99886236,28.32115256,18.85135024,18.1720179,15,0,11.07135003,11,3,7,3,1,2.412184733,20.23667717,36.03386164,130.2579756,35.37352107,28.32115256,18.87370011,18.1720179,37,0,12.20281204,11,3,10,3,1,1.992062857,20.23667717,36.03386164,151.3967772
paquete 1,commonbean,NIC,San Ramon,La Rey-9999,Postrera-2015,INTA Fuerte Sequia,SJC 730-79,INTA Centro Sur,-9999,-9999,-9999,-9999,-9999,16701,23,9,2015,266,-85.82,12.89,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,C,Eutric Regosols,28.81240209,27.59309959,18.68997389,18.55832152,0,0,9.642634465,6,4,7,1,1,3.748346958,24.30293083,53.57165813,93.70867395,27.40678851,25.98835136,18.51300261,18.15270421,0,0,8.302433719,8,7,4,3,0,3.786869115,19.90440559,73.48841524,109.8192043,26.35331966,25.91887355,18.24726968,17.61644536,0,0,8.199664304,10,1,1,0,1,1.848800125,38.47436905,38.47436905,46.22000313,28.81240209,25.98835136,18.68997389,18.15270421,0,0,8.899517701,8,12,11,5,1,4.033493916,24.30293083,73.48841524,217.8086715,28.81240209,25.91887355,18.68997389,17.61644536,0,0,8.659023726,10,12,12,5,2,3.474061508,38.47436905,73.48841524,264.0286746
paquete 946,commonbean,NIC,Matiguas,Sitio Historico,Apante-2015,INTA Ferroso,INTA Centro Sur,INTA Precoz,-9999,-9999,-9999,-9999,-9999,16785,16,12,2015,350,-85.46,12.83,Overall_performance-(A/B/C),A,B,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),-9999,A,Eutric Regosols,31.05117493,29.46524804,19.10887355,18.79167475,14,0,11.30304127,15,2,2,1,0,1.070850773,10.60192108,17.0269289,26.77126932,34.12104439,31.18713167,18.80929877,18.63083551,27,0,13.97919599,6,1,3,0,0,1.292890878,17.26550484,17.26550484,37.49383545,36.82446475,34.35329355,18.77,18.69,20,0,16.87111078,14,2,3,0,0,0.819215279,9.395118713,11.08526325,20.48038197,34.12104439,29.46524804,19.10887355,18.63083551,42,0,12.7685025,15,2,5,1,0,1.190094533,17.26550484,17.26550484,64.26510477,36.82446475,29.46524804,19.10887355,18.63083551,63,0,13.96306203,15,2,8,1,0,1.115072194,17.26550484,17.26550484,84.74548674
paquete 257,commonbean,NIC,Jinotega,Los Robles,Apante-2015,INTA Centro Sur,SJC 730-79,INTA Ferroso,-9999,-9999,-9999,-9999,-9999,16790,21,12,2015,355,-86,13.09,Overall_performance-(A/B/C),C,B,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),C,B,Eutric Regosols,28.27457292,27.32213353,16.50409176,15.97140246,0,0,11.50316452,16,1,2,0,0,0.500310345,7.237651825,7.237651825,12.50775862,31.15035808,28.44603133,16.08664304,15.97110407,14,0,13.82037134,10,1,2,1,0,0.892620514,11.70358086,11.70358086,25.88599491,33.79668034,31.3870235,16.33400224,15.98483029,20,0,16.40809101,10,1,0,0,0,0.117560863,2.939021587,2.939021587,2.939021587,31.15035808,27.32213353,16.50409176,15.97110407,14,0,12.7718828,16,1,4,1,0,0.710995436,11.70358086,11.70358086,38.39375353,33.79668034,27.32213353,16.50409176,15.97110407,35,0,13.83158223,16,1,4,1,0,0.543852304,11.70358086,11.70358086,41.33277512
paquete 951,commonbean,NIC,Matiguas,Sitio Historico,Apante-2015,INTA Matagalpa,SJC 730-79,BRT 103-182,-9999,-9999,-9999,-9999,-9999,16774,5,12,2015,339,-85.46,12.82,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,A,Eutric Regosols,29.7624282,28.86014547,19.12699739,18.79787766,0,0,10.20705656,7,2,1,1,0,1.000384541,11.13291359,11.13291359,25.00961351,33.18654606,29.99253637,18.76569564,18.43097725,26,0,12.91251413,8,2,3,1,0,1.575534327,17.26550484,17.26550484,45.69049549,36.03487132,33.42824692,18.57476688,18.41083551,20,0,16.2001589,8,1,2,0,0,0.729015503,9.395118713,9.395118713,18.22538757,33.18654606,28.86014547,19.12699739,18.43097725,26,0,11.68557949,15,2,4,2,0,1.309261278,17.26550484,17.26550484,70.700109,36.03487132,28.86014547,19.12699739,18.41083551,47,0,13.00230432,15,2,6,2,0,1.170072323,17.26550484,17.26550484,88.92549658
paquete 270,commonbean,NIC,Jinotega,Los Robles,Apante-2015,SJC 730-79,INTA Rojo,BRT 103-182,-9999,-9999,-9999,-9999,-9999,16772,3,12,2015,337,-86,13.09,Overall_performance-(A/B/C),A,B,Overall_performance_VS_Local-(Best/Worse),Better,-9999,-9999,Yield-(A/B/C),A,C,Eutric Regosols,29.14377844,28.67332339,16.10875047,16.03443118,0,0,12.78059645,6,1,3,1,0,1.18395052,11.09486198,18.23104048,29.59876299,30.80456173,29.19916822,16.03295412,15.73140246,12,0,14.07338597,11,1,2,0,0,0.623583235,7.79498291,7.79498291,18.0839138,33.28027229,31.00094368,16.02582245,15.77530399,20,0,16.12360015,6,1,2,1,0,1.259973183,14.33659172,14.33659172,31.49932957,30.80456173,28.67332339,16.10875047,15.73140246,12,0,13.48571018,16,1,5,1,0,0.883012533,11.09486198,18.23104048,47.68267679,33.28027229,28.67332339,16.10875047,15.73140246,33,0,14.25014547,16,1,7,2,0,1.041868505,14.33659172,18.23104048,79.18200636
paquete 627,commonbean,NIC,Matiguas,Pancasan,Apante-2015,INTA Fuerte Sequia,ALS 0532-6,INTA Rojo,-9999,-9999,-9999,-9999,-9999,16779,10,12,2015,344,-85.46,12.82,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Better,Worse,Yield-(A/B/C),A,C,Eutric Regosols,30.37019396,28.86014547,19.03887728,18.72037673,3,0,10.55683191,11,2,1,0,0,0.555067997,5.090549469,9.74434042,13.87669992,33.7970981,30.62196568,18.69016412,18.41083551,27,0,13.58346623,6,2,3,1,0,1.575534327,17.26550484,17.26550484,45.69049549,36.58876912,34.05390526,18.59994405,18.43854159,20,0,16.83072268,13,1,1,0,0,0.375804749,9.395118713,9.395118713,9.395118713,33.7970981,28.86014547,19.03887728,18.41083551,31,0,12.21589399,15,2,4,1,0,1.103096211,17.26550484,17.26550484,59.56719542,36.58876912,28.86014547,19.03887728,18.41083551,52,0,13.56205893,15,2,6,1,0,1.023586618,17.26550484,17.26550484,77.79258299
paquete 954,commonbean,NIC,Matiguas,Apantillo,Apante-2015,SJC 730-79,BRT 103-182,INTA Ferroso,-9999,-9999,-9999,-9999,-9999,16778,9,12,2015,343,-85.47,12.81,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),B,C,Eutric Regosols,29.69887728,28.55507273,19.2051436,18.87365535,0,0,9.955291106,10,2,1,0,0,0.555067997,5.090549469,9.74434042,13.87669992,32.81036554,29.92547184,18.85351361,18.41208877,26,0,12.69489121,6,2,3,1,0,1.575534327,17.26550484,17.26550484,45.69049549,35.84516971,33.05164864,18.45981723,18.41013428,20,0,15.99672883,12,1,2,0,0,0.729015503,9.395118713,9.395118713,18.22538757,32.81036554,28.55507273,19.2051436,18.41208877,26,0,11.45454114,15,2,4,1,0,1.103096211,17.26550484,17.26550484,59.56719542,35.84516971,28.55507273,19.2051436,18.41013428,47,0,12.77718777,15,2,6,1,0,1.023586618,17.26550484,17.26550484,77.79258299
paquete 631,commonbean,NIC,Matiguas,Pancasan,Apante-2015,PM2 Don Rey,INTA Fuerte Sequia,SJC 730-79,-9999,-9999,-9999,-9999,-9999,16778,9,12,2015,343,-85.46,12.79,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),B,A,Eutric Regosols,28.95704961,27.17380455,19.44375233,19.20274151,0,0,8.532170323,22,1,0,0,0,0,0,0,0,32.72159269,29.19371503,19.18763521,18.59208877,20,0,11.98575435,6,2,3,1,0,1.60915605,18.67073822,18.67073822,46.66552544,35.46744125,32.94856024,18.60736292,18.57013428,20,0,15.55633868,12,1,2,0,0,0.70283741,9.263957024,9.263957024,17.57093525,32.72159269,27.17380455,19.44375233,18.59208877,20,0,10.42406617,27,2,3,1,0,0.864176397,18.67073822,18.67073822,46.66552544,35.46744125,27.17380455,19.44375233,18.57013428,41,0,11.92366733,27,2,5,1,0,0.845216588,18.67073822,18.67073822,64.23646069
paquete 956,commonbean,NIC,Matiguas,El Guabo,Apante-2015,ALS 0532-6,INTA Centro Sur,PM2 Don Rey,-9999,-9999,-9999,-9999,-9999,16783,14,12,2015,348,-85.47,12.8,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,A,Eutric Regosols,29.5604364,27.34605371,19.40598657,19.15157777,0,0,9.065656811,15,2,1,0,0,0.389773617,5.090549469,9.74434042,9.74434042,33.27334577,29.83234987,19.09618799,18.59,25,0,12.76193377,6,1,3,1,0,1.658474363,17.26550484,17.26550484,48.09575653,36.19761656,33.48986945,18.66025737,18.57013428,20,0,16.2284241,14,2,3,0,0,0.819215279,9.395118713,11.08526325,20.48038197,33.27334577,27.34605371,19.40598657,18.59,25,0,11.09178344,15,2,5,1,0,1.190094533,17.26550484,17.26550484,64.26510477,36.19761656,27.34605371,19.40598657,18.57013428,46,0,12.59083467,15,2,8,1,0,1.115072194,17.26550484,17.26550484,84.74548674
paquete 617,commonbean,NIC,Matiguas,Pancasan,Apante-2015,INTA Matagalpa,INTA Precoz,ALS 0532-6,-9999,-9999,-9999,-9999,-9999,16785,16,12,2015,350,-85.46,12.83,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Better,Worse,Yield-(A/B/C),B,C,Eutric Regosols,30.81117493,29.38827676,19.32394256,18.81167475,12,0,11.0226525,15,2,2,1,0,1.070850773,10.60192108,17.0269289,26.77126932,33.56707572,30.94713167,18.82929877,18.59250653,27,0,13.48001906,6,1,3,0,0,1.292890878,17.26550484,17.26550484,37.49383545,36.27454308,33.78415144,18.75015666,18.6322417,20,0,16.26168295,14,2,3,0,0,0.819215279,9.395118713,11.08526325,20.48038197,33.56707572,29.38827676,19.32394256,18.59250653,40,0,12.3703759,15,2,5,1,0,1.190094533,17.26550484,17.26550484,64.26510477,36.27454308,29.38827676,19.32394256,18.59250653,61,0,13.50423749,15,2,8,1,0,1.115072194,17.26550484,17.26550484,84.74548674
paquete 285,commonbean,NIC,Jinotega,Nueva Esperanza,Apante-2015,INTA Fuerte Sequia,INTA Centro Sur,INTA Matagalpa,-9999,-9999,-9999,-9999,-9999,16779,10,12,2015,344,-86,13.09,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Worse,Yield-(A/B/C),B,C,Eutric Regosols,27.65688922,27.11887728,16.60365908,16.21990302,0,0,10.87363026,11,3,2,1,0,0.942831478,10.15356827,23.57078695,23.57078695,30.2603991,27.77270421,16.09401716,15.97140246,3,0,12.74975396,11,1,2,1,0,0.834873775,11.70358086,11.70358086,24.21133947,32.31871317,30.38124953,16.09480418,15.97110407,20,0,15.24572715,13,1,1,0,0,0.272877846,6.821946144,6.821946144,6.821946144,30.2603991,27.11887728,16.60365908,15.97140246,3,0,11.90042119,16,3,4,2,0,0.884854193,11.70358086,23.57078695,47.78212643,32.31871317,27.11887728,16.60365908,15.97110407,24,0,12.87640701,16,3,6,2,0,0.815322901,11.70358086,23.57078695,61.96454048
paquete 124,commonbean,NIC,Muy Muy,Mal Paso Central,Postrera-2015,INTA Ferroso,INTA Centro Sur,INTA Rojo,-9999,-9999,-9999,-9999,-9999,16699,21,9,2015,264,-85.61,12.74,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),B,A,Eutric Regosols,29.23954122,28.7921298,19.06090638,18.60286087,0,0,10.22628851,9,5,7,0,0,4.267440929,19.08396339,53.44754124,106.6860232,28.69645655,27.28837747,19.26837747,19.09111899,0,0,8.817781425,9,5,1,2,0,4.54836602,18.66823959,68.84448624,131.9026146,27.19270421,26.49925028,19.22305856,18.80480791,0,0,7.678783019,13,1,0,0,1,1.760097504,44.00243759,44.00243759,44.00243759,29.23954122,27.28837747,19.26837747,18.60286087,0,0,9.448664921,9,5,8,2,0,4.418308108,19.08396339,68.84448624,238.5886378,29.23954122,26.49925028,19.26837747,18.60286087,0,0,8.863503506,18,5,8,2,1,3.718303624,44.00243759,68.84448624,282.5910754
paquete 637,commonbean,NIC,Matiguas,Apantillo,Apante-2015,INTA Fuerte Sequia,ALS 0532-6,INTA Precoz,-9999,-9999,-9999,-9999,-9999,16777,8,12,2015,342,-85.45,12.82,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Better,Better,Yield-(A/B/C),A,B,Eutric Regosols,29.52019023,28.44268184,19.33521447,19.111768,0,0,9.582479061,9,2,1,0,0,0.555067997,5.090549469,9.74434042,13.87669992,32.04377471,29.68132413,19.02113018,18.53935472,22,0,11.98640446,6,2,3,1,0,1.575534327,17.26550484,17.26550484,45.69049549,34.79613204,32.25819843,18.51,18.47026856,20,0,14.93125587,11,1,2,0,0,0.729015503,9.395118713,9.395118713,18.22538757,32.04377471,28.44268184,19.33521447,18.53935472,22,0,10.89963536,15,2,4,1,0,1.103096211,17.26550484,17.26550484,59.56719542,34.79613204,28.44268184,19.33521447,18.47026856,43,0,12.07386964,15,2,6,1,0,1.023586618,17.26550484,17.26550484,77.79258299
paquete 638,commonbean,NIC,Matiguas,Apantillo,Apante-2015,PM2 Don Rey,SJC 730-79,BRT 103-182,-9999,-9999,-9999,-9999,-9999,16779,10,12,2015,344,-85.46,12.83,Overall_performance-(A/B/C),A,B,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Better,Yield-(A/B/C),A,B,Eutric Regosols,30.37811637,29.07126818,19.49126818,18.91914957,6,0,10.46657913,11,2,1,0,0,0.555067997,5.090549469,9.74434042,13.87669992,32.90239836,30.52917941,18.85368892,18.59250653,27,0,12.85914363,6,2,3,1,0,1.575534327,17.26550484,17.26550484,45.69049549,35.39837747,33.12395748,18.7098881,18.60427079,20,0,15.54507423,13,1,1,0,0,0.375804749,9.395118713,9.395118713,9.395118713,32.90239836,29.07126818,19.49126818,18.59250653,34,0,11.78057695,15,2,4,1,0,1.103096211,17.26550484,17.26550484,59.56719542,35.39837747,29.07126818,19.49126818,18.59250653,55,0,12.87808837,15,2,6,1,0,1.023586618,17.26550484,17.26550484,77.79258299
paquete 639,commonbean,NIC,Matiguas,Pancasan,Apante-2015,INTA Rojo,INTA Ferroso,INTA Centro Sur,-9999,-9999,-9999,-9999,-9999,16779,10,12,2015,344,-85.46,12.82,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Worse,Yield-(A/B/C),B,C,Eutric Regosols,30.37019396,28.86014547,19.03887728,18.72037673,3,0,10.55683191,11,2,1,0,0,0.555067997,5.090549469,9.74434042,13.87669992,33.7970981,30.62196568,18.69016412,18.41083551,27,0,13.58346623,6,2,3,1,0,1.575534327,17.26550484,17.26550484,45.69049549,36.58876912,34.05390526,18.59994405,18.43854159,20,0,16.83072268,13,1,1,0,0,0.375804749,9.395118713,9.395118713,9.395118713,33.7970981,28.86014547,19.03887728,18.41083551,31,0,12.21589399,15,2,4,1,0,1.103096211,17.26550484,17.26550484,59.56719542,36.58876912,28.86014547,19.03887728,18.41083551,52,0,13.56205893,15,2,6,1,0,1.023586618,17.26550484,17.26550484,77.79258299
paquete 129,commonbean,NIC,Muy Muy,Mal Paso Arriba,Postrera-2015,INTA Fuerte Sequia,BRT 103-182,SJC 730-79,-9999,-9999,-9999,-9999,-9999,16698,20,9,2015,263,-85.57,12.73,Overall_performance-(A/B/C),C,B,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,B,Eutric Regosols,29.69243939,28.29996643,20.1891906,19.77747855,0,0,9.192872809,10,5,4,2,0,3.496503181,16.71204376,47.85999393,87.41257954,28.58920179,27.97797837,20.13631854,19.51334204,0,0,8.474137113,9,5,2,2,0,3.767154792,16.24250984,64.97003937,109.247489,28.11672883,26.56596419,19.47809399,18.70198806,0,0,8.124296226,14,1,0,0,1,2.164891968,54.12229919,54.12229919,54.12229919,29.69243939,27.97797837,20.1891906,19.51334204,0,0,8.77845807,10,5,6,5,0,3.839645209,16.71204376,64.97003937,207.3408413,29.69243939,26.56596419,20.1891906,18.70198806,0,0,8.56880701,20,5,6,5,1,3.44030448,54.12229919,64.97003937,261.4631405
paquete 967,commonbean,NIC,Muy Muy,Sector Los Castros,Apante-2015,INTA Fuerte Sequia,ALS 0532-6,INTA Rojo,-9999,-9999,-9999,-9999,-9999,16777,8,12,2015,342,-85.58,12.73,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,C,Eutric Regosols,27.95422977,26.9241589,18.73985453,18.17774711,0,0,9.043857787,22,1,0,0,0,0,0,0,0,30.41919433,27.40377844,18.12235733,17.0178329,3,0,11.21818863,6,2,4,0,0,1.742644113,18.27772522,22.53140211,50.53667927,33.23638568,30.69609847,17.36898545,17.09209996,20,0,14.70512831,11,1,2,0,0,0.697007866,9.404430389,9.404430389,17.42519665,30.41919433,26.9241589,18.73985453,17.0178329,3,0,10.21987751,28,2,4,0,0,0.935864431,18.27772522,22.53140211,50.53667927,33.23638568,26.9241589,18.73985453,17.0178329,24,0,11.52945012,28,2,6,0,0,0.894235209,18.27772522,22.53140211,67.96187592
paquete 642,commonbean,NIC,Muy Muy,Sector Los Castros,Apante-2015,INTA Centro Sur,BRT 103-182,INTA Rojo,-9999,-9999,-9999,-9999,-9999,16778,9,12,2015,343,-85.58,12.71,Overall_performance-(A/B/C),C,B,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Worse,Yield-(A/B/C),A,C,Eutric Regosols,26.09349869,25.45788512,18.43325998,18.11450578,0,0,7.421282425,22,1,0,0,0,0,0,0,0,28.5270235,26.2395263,18.09696009,17.47391645,0,0,9.422239352,6,2,4,0,0,1.742644113,18.27772522,22.53140211,50.53667927,31.49498695,28.77626632,17.76436031,17.51923536,10,0,12.51138568,12,1,2,0,0,0.697007866,9.404430389,9.404430389,17.42519665,28.5270235,25.45788512,18.43325998,17.47391645,0,0,8.513505707,27,2,4,0,0,0.935864431,18.27772522,22.53140211,50.53667927,31.49498695,25.45788512,18.43325998,17.47391645,10,0,9.676643622,27,2,6,0,0,0.894235209,18.27772522,22.53140211,67.96187592
paquete 970,commonbean,NIC,Muy Muy,Sector Los Castros,Apante-2015,INTA Precoz,INTA Centro Sur,ALS 0532-6,-9999,-9999,-9999,-9999,-9999,16776,7,12,2015,341,-85.6,12.74,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),B,C,Eutric Regosols,27.26291309,26.29253637,18.40833644,17.99225289,0,0,8.536433319,22,1,0,0,0,0,0,0,0,30.49557255,27.35355091,18.25736292,17.03,3,0,10.98567851,6,2,4,0,0,1.742644113,18.27772522,22.53140211,50.53667927,33.47157777,30.93365535,17.27837747,17.01027602,20,0,15.02479373,10,1,2,0,0,0.697007866,9.404430389,9.404430389,17.42519665,30.49557255,26.29253637,18.40833644,17.03,3,0,9.868357702,29,2,4,0,0,0.935864431,18.27772522,22.53140211,50.53667927,33.47157777,26.29253637,18.40833644,17.01027602,24,0,11.37462498,29,2,6,0,0,0.894235209,18.27772522,22.53140211,67.96187592
paquete_nic_apante_2016_2_172,commonbean,NIC,Matiguas,Muy Muy Viejo,Apante-2016,PM2 Don Rey,INTA Centro Sur,BRT 103-182,-9999,-9999,-9999,-9999,-9999,17154,19,12,2016,354,-85.44,12.83,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),-9999,-9999,Better,Yield-(A/B/C),C,B,Eutric Regosols,28.04550168,27.75888847,18.94615069,18.81575159,0,0,9.029953065,8,2,2,1,1,3.104575462,31.88068581,31.88068581,77.61438656,30.0412458,27.92564342,19.00379709,18.84163745,1,0,9.739919939,11,3,4,1,1,2.288681458,21.52280426,38.06803322,66.37176228,33.5147072,30.30812383,19.00883253,18.87596792,21,0,12.9125877,7,1,3,0,0,1.042700109,8.691421509,8.691421509,26.06750274,30.0412458,27.75888847,19.00379709,18.81575159,1,0,9.405527225,11,3,7,2,2,2.776670924,31.88068581,38.06803322,149.9402299,33.5147072,27.75888847,19.00883253,18.81575159,23,0,10.41100873,11,3,11,2,2,2.384969671,31.88068581,38.06803322,181.257695
paquete 38,commonbean,NIC,San Ramon,La Rey-9999,Postrera-2015,SJC 730-79,INTA Fuerte Sequia,BRT 103-182,-9999,-9999,-9999,-9999,-9999,16702,24,9,2015,267,-85.81,12.88,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,A,Eutric Regosols,31.44778068,30.10560612,17.72270421,17.53023499,20,0,13.24646736,6,5,7,2,1,4.319578686,24.30293083,53.57165813,107.9894671,29.87397613,27.64119731,17.90797837,17.57239463,0,0,10.80779023,8,6,3,3,0,3.540648543,19.90440559,73.48841524,102.6788077,27.50439015,26.50498695,17.91079821,17.58142111,0,0,9.143965786,11,1,1,0,1,1.848800125,38.47436905,38.47436905,46.22000313,31.44778068,27.64119731,17.90797837,17.53023499,20,0,11.89975374,8,12,11,5,1,4.033493916,24.30293083,73.48841524,217.8086715,31.44778068,26.50498695,17.92590451,17.53023499,20,0,10.98865927,11,12,12,5,2,3.474061508,38.47436905,73.48841524,264.0286746
paquete 919,commonbean,NIC,Matiguas,El Guabo,Apante-2015,INTA Matagalpa,ALS 0532-6,SJC 730-79,-9999,-9999,-9999,-9999,-9999,16795,26,12,2015,360,-85.46,12.84,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,C,Eutric Regosols,31.47681835,29.94144349,18.97590824,18.81490116,21,0,11.71101828,10,2,2,1,0,0.915227985,10.60192108,17.0269289,22.88069963,34.31300634,31.70844834,19.12430063,18.75391645,27,0,14.1324014,8,1,3,0,0,1.415006325,17.26550484,17.26550484,41.03518343,37.41854159,34.61513241,19.2299627,19.13059679,20,0,16.87559026,13,2,2,0,0,0.44341053,6.049304962,11.08526325,11.08526325,34.31300634,29.94144349,19.12430063,18.75391645,49,0,13.04030228,10,2,5,1,0,1.183627464,17.26550484,17.26550484,63.91588306,37.41854159,29.94144349,19.2299627,18.75391645,70,0,14.15283918,14,2,7,1,0,0.986857188,17.26550484,17.26550484,75.00114632
paquete 958,commonbean,NIC,Matiguas,Pancasan,Apante-2015,SJC 730-79,INTA Ferroso,INTA Fuerte Sequia,-9999,-9999,-9999,-9999,-9999,16784,15,12,2015,349,-85.46,12.83,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Better,Worse,Yield-(A/B/C),A,C,Eutric Regosols,30.74319657,29.33036927,19.35415517,18.81167475,11,0,10.93091384,15,2,2,0,0,0.64677393,6.42500782,9.74434042,16.16934824,33.45629616,30.8791533,18.82929877,18.59250653,27,0,13.373251,6,1,3,0,0,1.292890878,17.26550484,17.26550484,37.49383545,36.12851548,33.67785528,18.74512122,18.62944797,20,0,16.137884,14,2,3,0,0,0.819215279,9.395118713,11.08526325,20.48038197,33.45629616,29.33036927,19.35415517,18.59250653,39,0,12.27104692,15,2,5,1,0,1.190094533,17.26550484,17.26550484,64.26510477,36.12851548,29.33036927,19.35415517,18.59250653,60,0,13.3979252,15,2,8,1,0,1.115072194,17.26550484,17.26550484,84.74548674
