LAT,LON,YEAR,DOY,T2M_MAX,T2M_MIN
14.25,-84.75,2016,276,29.16,22.19
14.25,-84.25,2016,276,30.04,23.45
14.75,-86.25,2016,276,28.7,18.31
14.75,-85.75,2016,276,28.4,19.3
14.75,-85.25,2016,276,28.56,20.93
14.75,-84.75,2016,276,29.13,22.51
14.75,-84.25,2016,276,29.79,23.75
12.75,-86.25,2016,277,27.91,21.21
12.75,-85.75,2016,277,28.29,20.6
12.75,-85.25,2016,277,29.45,21.19
12.75,-84.75,2016,277,30.06,22.05
12.75,-84.25,2016,277,29.91,22.96
13.25,-86.25,2016,277,27.42,19.14
13.25,-85.75,2016,277,28.2,19.56
13.25,-85.25,2016,277,29.44,20.57
13.25,-84.75,2016,277,30.19,21.67
13.25,-84.25,2016,277,30.27,22.75
13.75,-86.25,2016,277,28.41,18.47
13.75,-85.75,2016,277,28.77,19.32
13.75,-85.25,2016,277,28.88,20.2
13.75,-84.75,2016,277,29.51,21.26
13.75,-84.25,2016,277,30.45,22.46
14.25,-86.25,2016,277,29.78,17.96
14.25,-85.75,2016,277,29.73,18.92
14.25,-85.25,2016,277,29.3,19.83
14.25,-84.75,2016,277,29.5,21.02
14.25,-84.25,2016,277,30.29,22.41
14.75,-86.25,2016,277,29.89,17.63
14.75,-85.75,2016,277,29.51,18.53
14.75,-85.25,2016,277,29.46,19.7
14.75,-84.75,2016,277,29.74,21.22
14.75,-84.25,2016,277,30.19,22.82
12.75,-86.25,2016,278,28.47,21.91
12.75,-85.75,2016,278,28.47,21.56
12.75,-85.25,2016,278,29.25,22.07
12.75,-84.75,2016,278,29.73,22.7
12.75,-84.25,2016,278,29.63,23.4
13.25,-86.25,2016,278,27.81,20.35
13.25,-85.75,2016,278,28.32,20.45
13.25,-85.25,2016,278,29.37,21.31
13.25,-84.75,2016,278,30.2,22.24
13.25,-84.25,2016,278,30.37,23.09
13.75,-86.25,2016,278,28.75,19.83
13.75,-85.75,2016,278,29.09,20.15
13.75,-85.25,2016,278,29.24,20.75
13.75,-84.75,2016,278,29.97,21.75
13.75,-84.25,2016,278,30.83,23.03
14.25,-86.25,2016,278,30.38,19.72
14.25,-85.75,2016,278,30.23,20.49
14.25,-85.25,2016,278,29.73,21.18
14.25,-84.75,2016,278,29.87,22.14
14.25,-84.25,2016,278,30.63,23.33
14.75,-86.25,2016,278,30.52,19.39
14.75,-85.75,2016,278,29.9,20.01
14.75,-85.25,2016,278,29.61,21.12
14.75,-84.75,2016,278,29.78,22.3
14.75,-84.25,2016,278,30.29,23.35
12.75,-86.25,2016,279,29.19,22.61
12.75,-85.75,2016,279,27.79,22.67
12.75,-85.25,2016,279,28.29,23.16
12.75,-84.75,2016,279,29.25,23.7
12.75,-84.25,2016,279,29.85,24.29
13.25,-86.25,2016,279,28.24,21
13.25,-85.75,2016,279,27.87,21.85
13.25,-85.25,2016,279,28.56,23.13
13.25,-84.75,2016,279,29.47,24.11
13.25,-84.25,2016,279,29.94,24.68
13.75,-86.25,2016,279,28.39,20.6
13.75,-85.75,2016,279,28.67,21.71
13.75,-85.25,2016,279,28.82,22.56
13.75,-84.75,2016,279,29.34,23.29
13.75,-84.25,2016,279,29.94,24.1
14.25,-86.25,2016,279,29.51,20.83
14.25,-85.75,2016,279,29.54,21.91
14.25,-85.25,2016,279,29.15,21.92
14.25,-84.75,2016,279,29.08,22.32
14.25,-84.25,2016,279,29.28,22.98
14.75,-86.25,2016,279,30.44,20.39
14.75,-85.75,2016,279,29.7,21.29
14.75,-85.25,2016,279,29.07,21.72
14.75,-84.75,2016,279,28.72,22.2
14.75,-84.25,2016,279,28.71,22.7
12.75,-86.25,2016,280,26.34,22.72
12.75,-85.75,2016,280,25.69,21.88
12.75,-85.25,2016,280,25.87,22.34
12.75,-84.75,2016,280,26.18,23.41
12.75,-84.25,2016,280,26.83,24.44
13.25,-86.25,2016,280,24.56,21.11
13.25,-85.75,2016,280,24.14,20.8
13.25,-85.25,2016,280,25.09,21.66
13.25,-84.75,2016,280,26.78,22.85
13.25,-84.25,2016,280,28.5,23.38
13.75,-86.25,2016,280,24.13,20.44
13.75,-85.75,2016,280,24.19,20.46
13.75,-85.25,2016,280,25.28,20.92
13.75,-84.75,2016,280,27.51,21.5
13.75,-84.25,2016,280,29.7,22.16
14.25,-86.25,2016,280,26.07,20.56
14.25,-85.75,2016,280,26.34,20.67
14.25,-85.25,2016,280,27,20.84
14.25,-84.75,2016,280,28.18,21.17
14.25,-84.25,2016,280,29.62,21.64
14.75,-86.25,2016,280,28.15,20.58
14.75,-85.75,2016,280,28.24,20.58
14.75,-85.25,2016,280,28.16,20.84
14.75,-84.75,2016,280,28.5,21.25
14.75,-84.25,2016,280,29.42,21.73
12.75,-86.25,2016,281,26.59,22.07
12.75,-85.75,2016,281,25.81,21.43
12.75,-85.25,2016,281,25.78,21.5
12.75,-84.75,2016,281,26.1,22.26
12.75,-84.25,2016,281,26.66,23.55
13.25,-86.25,2016,281,25.93,20.32
13.25,-85.75,2016,281,25.24,20.09
13.25,-85.25,2016,281,25.61,20.83
13.25,-84.75,2016,281,26.13,22.33
13.25,-84.25,2016,281,26.6,23.87
13.75,-86.25,2016,281,25.47,19.91
13.75,-85.75,2016,281,25.45,20.18
13.75,-85.25,2016,281,25.85,21.12
13.75,-84.75,2016,281,26.28,22.53
13.75,-84.25,2016,281,26.85,23.6
14.25,-86.25,2016,281,25.02,20.51
14.25,-85.75,2016,281,25.48,21.17
14.25,-85.25,2016,281,25.99,22.11
14.25,-84.75,2016,281,26.46,22.98
14.25,-84.25,2016,281,27.22,23.77
14.75,-86.25,2016,281,25.71,20.42
14.75,-85.75,2016,281,25.71,21.09
14.75,-85.25,2016,281,26.38,22.18
14.75,-84.75,2016,281,27.16,23.07
14.75,-84.25,2016,281,28.17,23.71
12.75,-86.25,2016,282,28.07,21.12
12.75,-85.75,2016,282,27.36,20.61
12.75,-85.25,2016,282,27.88,21.42
12.75,-84.75,2016,282,28.53,22.43
12.75,-84.25,2016,282,28.78,23.37
13.25,-86.25,2016,282,26.28,19.73
13.25,-85.75,2016,282,26.34,19.88
13.25,-85.25,2016,282,27.44,21.1
13.25,-84.75,2016,282,28.38,22.33
13.25,-84.25,2016,282,28.64,23.28
13.75,-86.25,2016,282,25.75,19.67
13.75,-85.75,2016,282,26.24,20.11
13.75,-85.25,2016,282,27.05,20.94
13.75,-84.75,2016,282,27.77,21.9
13.75,-84.25,2016,282,28.21,22.94
14.25,-86.25,2016,282,26.04,20.01
14.25,-85.75,2016,282,26.61,20.66
14.25,-85.25,2016,282,27.1,21.34
14.25,-84.75,2016,282,27.47,22.1
14.25,-84.25,2016,282,27.91,22.98
14.75,-86.25,2016,282,26.35,19.92
14.75,-85.75,2016,282,26.42,20.74
14.75,-85.25,2016,282,26.88,21.79
14.75,-84.75,2016,282,27.39,22.82
14.75,-84.25,2016,282,27.89,23.65
12.75,-86.25,2016,283,27.89,20.29
12.75,-85.75,2016,283,26.77,20.32
12.75,-85.25,2016,283,26.97,21.37
12.75,-84.75,2016,283,27.45,22.65
12.75,-84.25,2016,283,27.76,23.86
13.25,-86.25,2016,283,26.31,18.87
13.25,-85.75,2016,283,26.04,19.67
13.25,-85.25,2016,283,26.87,21.13
13.25,-84.75,2016,283,27.76,22.7
13.25,-84.25,2016,283,28.18,24.04
13.75,-86.25,2016,283,26.16,19
13.75,-85.75,2016,283,26.27,19.92
13.75,-85.25,2016,283,26.7,21.22
13.75,-84.75,2016,283,27.55,22.56
13.75,-84.25,2016,283,28.38,23.81
14.25,-86.25,2016,283,26.69,19.39
14.25,-85.75,2016,283,26.85,20.44
14.25,-85.25,2016,283,27,21.54
14.25,-84.75,2016,283,27.53,22.61
14.25,-84.25,2016,283,28.36,23.67
14.75,-86.25,2016,283,26.9,19.26
14.75,-85.75,2016,283,26.66,20.05
14.75,-85.25,2016,283,26.98,21.43
14.75,-84.75,2016,283,27.6,22.76
14.75,-84.25,2016,283,28.39,23.79
12.75,-86.25,2016,284,27.19,21.09
12.75,-85.75,2016,284,26.12,21.14
12.75,-85.25,2016,284,26.55,22.04
12.75,-84.75,2016,284,27.36,23.12
12.75,-84.25,2016,284,28,24.13
13.25,-86.25,2016,284,25.91,19.53
13.25,-85.75,2016,284,25.67,20.32
13.25,-85.25,2016,284,26.67,21.8
13.25,-84.75,2016,284,27.81,23.17
13.25,-84.25,2016,284,28.51,24.23
13.75,-86.25,2016,284,25.98,19.3
13.75,-85.75,2016,284,26.23,20.25
13.75,-85.25,2016,284,26.85,21.55
13.75,-84.75,2016,284,27.83,22.83
13.75,-84.25,2016,284,28.82,23.96
14.25,-86.25,2016,284,26.54,19.55
14.25,-85.75,2016,284,27.03,20.57
14.25,-85.25,2016,284,27.46,21.72
14.25,-84.75,2016,284,28.18,22.79
14.25,-84.25,2016,284,29.09,23.79
14.75,-86.25,2016,284,26.69,19.55
14.75,-85.75,2016,284,26.96,20.45
14.75,-85.25,2016,284,27.66,21.77
14.75,-84.75,2016,284,28.56,23.09
14.75,-84.25,2016,284,29.39,24.23
12.75,-86.25,2016,285,28.86,22.19
12.75,-85.75,2016,285,27.64,22.18
12.75,-85.25,2016,285,27.75,22.96
12.75,-84.75,2016,285,28.19,23.86
12.75,-84.25,2016,285,28.49,24.74
13.25,-86.25,2016,285,27.39,20.41
13.25,-85.75,2016,285,27.16,21.31
13.25,-85.25,2016,285,27.87,22.58
13.25,-84.75,2016,285,28.53,23.73
13.25,-84.25,2016,285,28.78,24.66
13.75,-86.25,2016,285,27.23,19.57
13.75,-85.75,2016,285,27.32,20.84
13.75,-85.25,2016,285,27.57,22.13
13.75,-84.75,2016,285,28.2,23.3
13.75,-84.25,2016,285,28.97,24.34
14.25,-86.25,2016,285,27.5,19.23
14.25,-85.75,2016,285,27.46,20.57
14.25,-85.25,2016,285,27.4,21.92
14.25,-84.75,2016,285,27.81,23.09
14.25,-84.25,2016,285,28.71,24.1
14.75,-86.25,2016,285,26.95,19.34
14.75,-85.75,2016,285,26.57,20.38
14.75,-85.25,2016,285,26.75,21.79
14.75,-84.75,2016,285,27.37,23.18
14.75,-84.25,2016,285,28.33,24.35
12.75,-86.25,2016,286,29.33,21.52
12.75,-85.75,2016,286,28.22,21.68
12.75,-85.25,2016,286,28.28,22.48
12.75,-84.75,2016,286,28.57,23.39
12.75,-84.25,2016,286,28.62,24.31
13.25,-86.25,2016,286,27.73,19.92
13.25,-85.75,2016,286,27.57,21.09
13.25,-85.25,2016,286,28.24,22.27
13.25,-84.75,2016,286,28.71,23.41
13.25,-84.25,2016,286,28.6,24.47
13.75,-86.25,2016,286,27.6,19.53
13.75,-85.75,2016,286,27.71,20.94
13.75,-85.25,2016,286,27.87,22.12
13.75,-84.75,2016,286,28.1,23.17
13.75,-84.25,2016,286,28.22,24.17
14.25,-86.25,2016,286,28.34,19.37
14.25,-85.75,2016,286,28.29,20.63
14.25,-85.25,2016,286,27.98,21.74
14.25,-84.75,2016,286,27.95,22.91
14.25,-84.25,2016,286,28.34,23.77
14.75,-86.25,2016,286,28.16,19.03
14.75,-85.75,2016,286,27.89,19.73
14.75,-85.25,2016,286,27.84,21.03
14.75,-84.75,2016,286,28.08,22.48
14.75,-84.25,2016,286,28.59,23.7
12.75,-86.25,2016,287,28.77,21.39
12.75,-85.75,2016,287,27.67,21.23
12.75,-85.25,2016,287,27.87,22.08
12.75,-84.75,2016,287,28.42,23.1
12.75,-84.25,2016,287,28.74,24.03
13.25,-86.25,2016,287,27.03,19.29
13.25,-85.75,2016,287,26.73,19.97
13.25,-85.25,2016,287,27.6,21.44
13.25,-84.75,2016,287,28.51,22.82
13.25,-84.25,2016,287,28.92,23.84
13.75,-86.25,2016,287,26.75,18.71
13.75,-85.75,2016,287,26.83,19.58
13.75,-85.25,2016,287,27.29,20.81
13.75,-84.75,2016,287,28.21,22.1
13.75,-84.25,2016,287,29.16,23.3
14.25,-86.25,2016,287,27.52,18.41
14.25,-85.75,2016,287,27.36,19.45
14.25,-85.25,2016,287,27.39,20.57
14.25,-84.75,2016,287,28.02,21.69
14.25,-84.25,2016,287,29.04,22.81
14.75,-86.25,2016,287,27.47,17.66
14.75,-85.75,2016,287,27.03,18.51
14.75,-85.25,2016,287,27.21,19.83
14.75,-84.75,2016,287,27.81,21.32
14.75,-84.25,2016,287,28.65,22.72
12.75,-86.25,2016,288,28.68,21.03
12.75,-85.75,2016,288,27.97,20.87
12.75,-85.25,2016,288,28.13,21.67
12.75,-84.75,2016,288,28.4,22.76
12.75,-84.25,2016,288,28.31,23.82
13.25,-86.25,2016,288,27.34,19.05
13.25,-85.75,2016,288,27.52,19.88
13.25,-85.25,2016,288,28.37,21.28
13.25,-84.75,2016,288,29.18,22.68
13.25,-84.25,2016,288,29.3,23.84
13.75,-86.25,2016,288,27.41,18.47
13.75,-85.75,2016,288,27.91,19.52
13.75,-85.25,2016,288,28.39,20.93
13.75,-84.75,2016,288,29.23,22.32
13.75,-84.25,2016,288,29.82,23.52
14.25,-86.25,2016,288,28.16,18.36
14.25,-85.75,2016,288,28.53,19.33
14.25,-85.25,2016,288,28.71,20.61
14.25,-84.75,2016,288,29.25,21.92
14.25,-84.25,2016,288,29.88,23.17
14.75,-86.25,2016,288,28.21,18.19
14.75,-85.75,2016,288,28.17,18.81
14.75,-85.25,2016,288,28.61,20.14
14.75,-84.75,2016,288,29.27,21.76
14.75,-84.25,2016,288,29.85,23.38
12.75,-86.25,2016,289,28.38,21.83
12.75,-85.75,2016,289,27.32,21.63
12.75,-85.25,2016,289,27.26,22.47
12.75,-84.75,2016,289,27.48,23.42
12.75,-84.25,2016,289,27.69,24.25
13.25,-86.25,2016,289,27.02,20.27
13.25,-85.75,2016,289,26.45,21
13.25,-85.25,2016,289,26.85,22.21
13.25,-84.75,2016,289,27.36,23.34
13.25,-84.25,2016,289,27.69,24.26
13.75,-86.25,2016,289,26.64,20.09
13.75,-85.75,2016,289,26.46,21.04
13.75,-85.25,2016,289,26.32,22.05
13.75,-84.75,2016,289,26.78,23.03
13.75,-84.25,2016,289,27.63,24
14.25,-86.25,2016,289,26.83,20.32
14.25,-85.75,2016,289,26.9,21.3
14.25,-85.25,2016,289,26.46,22.16
14.25,-84.75,2016,289,26.62,22.97
14.25,-84.25,2016,289,27.38,23.78
14.75,-86.25,2016,289,26.88,20
14.75,-85.75,2016,289,26.81,20.83
14.75,-85.25,2016,289,26.57,21.99
14.75,-84.75,2016,289,26.67,22.99
14.75,-84.25,2016,289,27.17,23.75
12.75,-86.25,2016,290,27.89,21.65
12.75,-85.75,2016,290,26.5,21.3
12.75,-85.25,2016,290,26.44,22.13
12.75,-84.75,2016,290,26.84,22.95
12.75,-84.25,2016,290,27.14,23.67
13.25,-86.25,2016,290,26.39,19.95
13.25,-85.75,2016,290,25.54,20.66
13.25,-85.25,2016,290,26.06,21.96
13.25,-84.75,2016,290,26.87,22.96
13.25,-84.25,2016,290,27.38,23.69
13.75,-86.25,2016,290,26.1,19.69
13.75,-85.75,2016,290,25.54,20.65
13.75,-85.25,2016,290,25.61,21.8
13.75,-84.75,2016,290,26.55,22.73
13.75,-84.25,2016,290,27.81,23.71
14.25,-86.25,2016,290,26.53,19.75
14.25,-85.75,2016,290,26.01,20.65
14.25,-85.25,2016,290,25.76,21.75
14.25,-84.75,2016,290,26.36,22.76
14.25,-84.25,2016,290,27.42,23.63
14.75,-86.25,2016,290,26.65,19.45
14.75,-85.75,2016,290,25.93,20.14
14.75,-85.25,2016,290,25.74,21.47
14.75,-84.75,2016,290,26.22,22.77
14.75,-84.25,2016,290,27.05,23.77
12.75,-86.25,2016,291,28.95,20.96
12.75,-85.75,2016,291,28.35,20.01
12.75,-85.25,2016,291,28.6,20.69
12.75,-84.75,2016,291,28.66,21.73
12.75,-84.25,2016,291,28.26,22.68
13.25,-86.25,2016,291,27.19,19.41
13.25,-85.75,2016,291,27.04,19.53
13.25,-85.25,2016,291,28.17,20.59
13.25,-84.75,2016,291,29.51,21.58
13.25,-84.25,2016,291,29.94,22.4
13.75,-86.25,2016,291,26.74,19.64
13.75,-85.75,2016,291,26.8,20.28
13.75,-85.25,2016,291,27.52,20.93
13.75,-84.75,2016,291,29.02,21.39
13.75,-84.25,2016,291,30.24,21.97
14.25,-86.25,2016,291,26.96,20.31
14.25,-85.75,2016,291,27.08,21.11
14.25,-85.25,2016,291,27.49,21.6
14.25,-84.75,2016,291,28.38,21.96
14.25,-84.25,2016,291,29.38,22.49
14.75,-86.25,2016,291,27.11,20.14
14.75,-85.75,2016,291,27.1,20.88
14.75,-85.25,2016,291,27.57,21.76
14.75,-84.75,2016,291,28.38,22.64
14.75,-84.25,2016,291,29.14,23.46
12.75,-86.25,2016,292,25.66,22.05
12.75,-85.75,2016,292,25.85,21.8
12.75,-85.25,2016,292,26.82,22.38
12.75,-84.75,2016,292,27.56,22.99
12.75,-84.25,2016,292,27.9,23.59
13.25,-86.25,2016,292,23.84,20.73
13.25,-85.75,2016,292,24.4,21.25
13.25,-85.25,2016,292,26.46,22.23
13.25,-84.75,2016,292,28.76,23.06
13.25,-84.25,2016,292,29.81,23.58
13.75,-86.25,2016,292,23.94,20.75
13.75,-85.75,2016,292,24.48,21.45
13.75,-85.25,2016,292,26.15,22.28
13.75,-84.75,2016,292,28.44,23.07
13.75,-84.25,2016,292,29.99,23.69
14.25,-86.25,2016,292,25.19,21.02
14.25,-85.75,2016,292,25.76,21.59
14.25,-85.25,2016,292,26.72,22.26
14.25,-84.75,2016,292,27.87,22.95
14.25,-84.25,2016,292,28.81,23.55
14.75,-86.25,2016,292,26.6,20.67
14.75,-85.75,2016,292,26.91,21.06
14.75,-85.25,2016,292,27.43,21.89
14.75,-84.75,2016,292,28.01,22.75
14.75,-84.25,2016,292,28.55,23.49
12.75,-86.25,2016,293,25.22,21.58
12.75,-85.75,2016,293,25.13,21.16
12.75,-85.25,2016,293,26.59,21.77
12.75,-84.75,2016,293,27.61,22.53
12.75,-84.25,2016,293,27.67,23.2
13.25,-86.25,2016,293,23.77,20.55
13.25,-85.75,2016,293,23.93,20.89
13.25,-85.25,2016,293,26.14,21.83
13.25,-84.75,2016,293,28.15,22.78
13.25,-84.25,2016,293,28.76,23.55
13.75,-86.25,2016,293,24.03,20.36
13.75,-85.75,2016,293,24.01,21.28
13.75,-85.25,2016,293,25.64,22.07
13.75,-84.75,2016,293,27.91,22.91
13.75,-84.25,2016,293,29.27,23.79
14.25,-86.25,2016,293,25.07,20.37
14.25,-85.75,2016,293,25.21,21.39
14.25,-85.25,2016,293,26.18,22.41
14.25,-84.75,2016,293,27.45,23.35
14.25,-84.25,2016,293,28.28,24.14
14.75,-86.25,2016,293,25.51,20.29
14.75,-85.75,2016,293,25.93,21.04
14.75,-85.25,2016,293,26.74,22.29
14.75,-84.75,2016,293,27.56,23.39
14.75,-84.25,2016,293,28.18,24.22
12.75,-86.25,2016,294,27.25,21.57
12.75,-85.75,2016,294,26.95,21.36
12.75,-85.25,2016,294,27.89,21.77
12.75,-84.75,2016,294,28.63,22.76
12.75,-84.25,2016,294,28.72,23.93
13.25,-86.25,2016,294,25.29,20.22
13.25,-85.75,2016,294,25.15,20.82
13.25,-85.25,2016,294,26.51,21.74
13.25,-84.75,2016,294,27.99,22.74
13.25,-84.25,2016,294,28.84,23.68
13.75,-86.25,2016,294,24.11,20
13.75,-85.75,2016,294,23.72,20.84
13.75,-85.25,2016,294,24.36,21.61
13.75,-84.75,2016,294,26.38,22.39
13.75,-84.25,2016,294,28.88,23.25
14.25,-86.25,2016,294,24.95,20.21
14.25,-85.75,2016,294,24.47,21.03
14.25,-85.25,2016,294,24.45,21.76
14.25,-84.75,2016,294,25.58,22.54
14.25,-84.25,2016,294,27.28,23.37
14.75,-86.25,2016,294,26.14,20.09
14.75,-85.75,2016,294,25.56,20.72
14.75,-85.25,2016,294,25.19,21.76
14.75,-84.75,2016,294,25.37,22.8
14.75,-84.25,2016,294,26.1,23.51
12.75,-86.25,2016,295,27.97,21.65
12.75,-85.75,2016,295,27.12,21.41
12.75,-85.25,2016,295,27.08,22.1
12.75,-84.75,2016,295,27.41,23.08
12.75,-84.25,2016,295,27.84,24.05
13.25,-86.25,2016,295,26.18,19.75
13.25,-85.75,2016,295,25.94,20.38
13.25,-85.25,2016,295,26.83,21.69
13.25,-84.75,2016,295,27.9,22.86
13.25,-84.25,2016,295,28.56,23.72
13.75,-86.25,2016,295,25.43,19.25
13.75,-85.75,2016,295,25.63,20.09
13.75,-85.25,2016,295,26.58,21.11
13.75,-84.75,2016,295,28.01,22.19
13.75,-84.25,2016,295,29.2,23.24
14.25,-86.25,2016,295,25.68,19.33
14.25,-85.75,2016,295,25.96,20.25
14.25,-85.25,2016,295,26.58,21.14
14.25,-84.75,2016,295,27.6,22
14.25,-84.25,2016,295,28.7,22.84
14.75,-86.25,2016,295,25.81,19.15
14.75,-85.75,2016,295,25.86,19.92
14.75,-85.25,2016,295,26.61,21.01
14.75,-84.75,2016,295,27.54,22.03
14.75,-84.25,2016,295,28.33,22.94
12.75,-86.25,2016,296,28.35,20.62
12.75,-85.75,2016,296,27.46,20.28
12.75,-85.25,2016,296,28,21.1
12.75,-84.75,2016,296,28.74,22.19
12.75,-84.25,2016,296,29.03,23.25
13.25,-86.25,2016,296,26.4,18.68
13.25,-85.75,2016,296,26.2,19.29
13.25,-85.25,2016,296,27.44,20.57
13.25,-84.75,2016,296,28.75,21.87
13.25,-84.25,2016,296,29.34,22.98
13.75,-86.25,2016,296,26.08,18.24
13.75,-85.75,2016,296,26.12,19.04
13.75,-85.25,2016,296,26.83,20.13
13.75,-84.75,2016,296,28.12,21.33
13.75,-84.25,2016,296,29.35,22.52
14.25,-86.25,2016,296,26.54,18.1
14.25,-85.75,2016,296,26.72,19.05
14.25,-85.25,2016,296,27.07,19.88
14.25,-84.75,2016,296,27.91,20.85
14.25,-84.25,2016,296,28.99,22.01
14.75,-86.25,2016,296,26.42,17.59
14.75,-85.75,2016,296,26.58,18.48
14.75,-85.25,2016,296,27.18,19.42
14.75,-84.75,2016,296,27.98,20.56
14.75,-84.25,2016,296,28.8,21.95
12.75,-86.25,2016,297,28.15,20.25
12.75,-85.75,2016,297,27.29,20.15
12.75,-85.25,2016,297,27.9,20.95
12.75,-84.75,2016,297,28.7,22.05
12.75,-84.25,2016,297,29.11,23.25
13.25,-86.25,2016,297,26.36,18.71
13.25,-85.75,2016,297,26.35,19.38
13.25,-85.25,2016,297,27.55,20.54
13.25,-84.75,2016,297,28.7,21.85
13.25,-84.25,2016,297,29.2,23.09
13.75,-86.25,2016,297,26.08,18.41
13.75,-85.75,2016,297,26.4,19.3
13.75,-85.25,2016,297,27.12,20.43
13.75,-84.75,2016,297,28.18,21.69
13.75,-84.25,2016,297,29.08,22.89
14.25,-86.25,2016,297,26.62,18.27
14.25,-85.75,2016,297,26.97,19.28
14.25,-85.25,2016,297,27.3,20.34
14.25,-84.75,2016,297,27.96,21.54
14.25,-84.25,2016,297,28.74,22.76
14.75,-86.25,2016,297,26.76,17.86
14.75,-85.75,2016,297,26.77,18.93
14.75,-85.25,2016,297,27.25,20.06
14.75,-84.75,2016,297,27.91,21.49
14.75,-84.25,2016,297,28.58,23.03
12.75,-86.25,2016,298,29.05,20.22
12.75,-85.75,2016,298,28.18,19.94
12.75,-85.25,2016,298,28.51,20.77
12.75,-84.75,2016,298,29.14,21.98
12.75,-84.25,2016,298,29.47,23.22
13.25,-86.25,2016,298,27.13,18.44
13.25,-85.75,2016,298,27.1,19.14
13.25,-85.25,2016,298,28.03,20.29
13.25,-84.75,2016,298,28.93,21.67
13.25,-84.25,2016,298,29.3,23.04
13.75,-86.25,2016,298,26.71,17.74
13.75,-85.75,2016,298,26.93,18.83
13.75,-85.25,2016,298,27.28,20.02
13.75,-84.75,2016,298,27.93,21.29
13.75,-84.25,2016,298,28.8,22.57
14.25,-86.25,2016,298,27,17.61
14.25,-85.75,2016,298,27.18,18.65
14.25,-85.25,2016,298,27.26,19.93
14.25,-84.75,2016,298,27.59,21.14
14.25,-84.25,2016,298,28.31,22.28
14.75,-86.25,2016,298,26.77,17.52
14.75,-85.75,2016,298,26.72,18.45
14.75,-85.25,2016,298,27.09,19.98
14.75,-84.75,2016,298,27.61,21.43
14.75,-84.25,2016,298,28.19,22.66
12.75,-86.25,2016,299,28.84,21.54
12.75,-85.75,2016,299,27.98,21.32
12.75,-85.25,2016,299,28.32,22.06
12.75,-84.75,2016,299,28.81,22.99
12.75,-84.25,2016,299,28.91,23.56
13.25,-86.25,2016,299,26.97,19.5
13.25,-85.75,2016,299,26.75,20.23
13.25,-85.25,2016,299,27.8,21.39
13.25,-84.75,2016,299,28.89,22.6
13.25,-84.25,2016,299,29.28,23.7
13.75,-86.25,2016,299,25.45,18.95
13.75,-85.75,2016,299,25.69,19.96
13.75,-85.25,2016,299,26.86,21.05
13.75,-84.75,2016,299,28.34,22.13
13.75,-84.25,2016,299,29.33,23.21
14.25,-86.25,2016,299,24.68,19.2
14.25,-85.75,2016,299,25.13,20.32
14.25,-85.25,2016,299,26.36,21.42
14.25,-84.75,2016,299,27.77,22.3
14.25,-84.25,2016,299,28.74,23.08
14.75,-86.25,2016,299,24.56,19.45
14.75,-85.75,2016,299,24.79,20.35
14.75,-85.25,2016,299,25.73,21.74
14.75,-84.75,2016,299,26.91,22.8
14.75,-84.25,2016,299,27.89,23.62
12.75,-86.25,2016,300,27.12,20.94
12.75,-85.75,2016,300,26.04,20.65
12.75,-85.25,2016,300,26.4,21.46
12.75,-84.75,2016,300,27.13,22.2
12.75,-84.25,2016,300,27.5,22.89
13.25,-86.25,2016,300,24.7,18.18
13.25,-85.75,2016,300,24.76,19.38
13.25,-85.25,2016,300,26.03,21.01
13.25,-84.75,2016,300,27.21,22.21
13.25,-84.25,2016,300,27.72,23.02
13.75,-86.25,2016,300,23.93,16.98
13.75,-85.75,2016,300,24.44,18.8
13.75,-85.25,2016,300,25.59,20.53
13.75,-84.75,2016,300,26.91,21.81
13.75,-84.25,2016,300,27.79,22.77
14.25,-86.25,2016,300,23.7,16.87
14.25,-85.75,2016,300,24.17,18.62
14.25,-85.25,2016,300,25.35,20.28
14.25,-84.75,2016,300,26.69,21.69
14.25,-84.25,2016,300,27.7,22.55
14.75,-86.25,2016,300,22.92,16.72
14.75,-85.75,2016,300,23.23,18.04
14.75,-85.25,2016,300,24.74,19.92
14.75,-84.75,2016,300,26.47,21.61
14.75,-84.25,2016,300,27.75,22.72
12.75,-86.25,2016,301,28.34,18.47
12.75,-85.75,2016,301,27.68,18.78
12.75,-85.25,2016,301,28.02,19.78
12.75,-84.75,2016,301,28.61,21.03
12.75,-84.25,2016,301,28.86,22.31
13.25,-86.25,2016,301,26.42,16.03
13.25,-85.75,2016,301,26.56,17.61
13.25,-85.25,2016,301,27.69,19.27
13.25,-84.75,2016,301,28.82,20.71
13.25,-84.25,2016,301,29.21,21.94
13.75,-86.25,2016,301,26.12,15.26
13.75,-85.75,2016,301,26.53,17.24
13.75,-85.25,2016,301,27.3,19.13
13.75,-84.75,2016,301,28.48,20.58
13.75,-84.25,2016,301,29.41,21.68
14.25,-86.25,2016,301,26.6,15.29
14.25,-85.75,2016,301,26.98,17.26
14.25,-85.25,2016,301,27.21,19.25
14.25,-84.75,2016,301,27.95,20.82
14.25,-84.25,2016,301,28.94,21.91
14.75,-86.25,2016,301,26.27,15.41
14.75,-85.75,2016,301,26.56,16.99
14.75,-85.25,2016,301,26.82,19.13
14.75,-84.75,2016,301,27.45,21.06
14.75,-84.25,2016,301,28.35,22.45
12.75,-86.25,2016,302,29.25,20.58
12.75,-85.75,2016,302,28.63,20.15
12.75,-85.25,2016,302,28.76,21.08
12.75,-84.75,2016,302,28.96,22.47
